0,1,2,3
HO2,R534,OH,R624
HO2,R535,MVKN,R880
HO2,R535,ITHN,R594
HO2,R535,ITHN,R905
HO2,R535,OH,R21
HO2,R535,OH,R31
HO2,R535,OH,R36
HO2,R535,OH,R46
HO2,R535,OH,R49
HO2,R535,OH,R103
HO2,R535,OH,R104
HO2,R535,OH,R167
HO2,R535,OH,R179
HO2,R535,OH,R190
HO2,R535,OH,R245
HO2,R535,OH,R255
HO2,R535,OH,R433
HO2,R535,OH,R438
HO2,R535,OH,R440
HO2,R535,OH,R441
HO2,R535,OH,R455
HO2,R535,OH,R485
HO2,R535,OH,R486
HO2,R535,OH,R541
HO2,R535,OH,R549
HO2,R535,OH,R566
HO2,R535,OH,R568
HO2,R535,OH,R589
HO2,R535,OH,R590
HO2,R535,OH,R594
HO2,R535,OH,R617
HO2,R535,OH,R618
HO2,R535,OH,R624
HO2,R543,OH,R21
HO2,R543,OH,R31
HO2,R543,OH,R36
HO2,R543,OH,R46
HO2,R543,OH,R49
HO2,R543,OH,R103
HO2,R543,OH,R104
HO2,R543,OH,R167
HO2,R543,OH,R179
HO2,R543,OH,R190
HO2,R543,OH,R245
HO2,R543,OH,R255
HO2,R543,OH,R433
HO2,R543,OH,R438
HO2,R543,OH,R440
HO2,R543,OH,R441
HO2,R543,OH,R455
HO2,R543,OH,R485
HO2,R543,OH,R486
HO2,R543,OH,R541
HO2,R543,OH,R549
HO2,R543,OH,R566
HO2,R543,OH,R568
HO2,R543,OH,R589
HO2,R543,OH,R590
HO2,R543,OH,R594
HO2,R543,OH,R617
HO2,R543,OH,R618
HO2,R543,OH,R624
HO2,R546,GLYC,R779
HO2,R546,IDN,R899
HO2,R546,OH,R21
HO2,R546,OH,R31
HO2,R546,OH,R36
HO2,R546,OH,R46
HO2,R546,OH,R49
HO2,R546,OH,R103
HO2,R546,OH,R104
HO2,R546,OH,R167
HO2,R546,OH,R179
HO2,R546,OH,R190
HO2,R546,OH,R245
HO2,R546,OH,R255
HO2,R546,OH,R433
HO2,R546,OH,R438
HO2,R546,OH,R440
HO2,R546,OH,R441
HO2,R546,OH,R455
HO2,R546,OH,R485
HO2,R546,OH,R486
HO2,R546,OH,R541
HO2,R546,OH,R549
HO2,R546,OH,R566
HO2,R546,OH,R568
HO2,R546,OH,R589
HO2,R546,OH,R590
HO2,R546,OH,R594
HO2,R546,OH,R617
HO2,R546,OH,R618
HO2,R546,OH,R624
HO2,R573,MGLY,R783
HO2,R573,OH,R21
HO2,R573,OH,R31
HO2,R573,OH,R36
HO2,R573,OH,R46
HO2,R573,OH,R49
HO2,R573,OH,R103
HO2,R573,OH,R104
HO2,R573,OH,R167
HO2,R573,OH,R179
HO2,R573,OH,R190
HO2,R573,OH,R245
HO2,R573,OH,R255
HO2,R573,OH,R433
HO2,R573,OH,R438
HO2,R573,OH,R440
HO2,R573,OH,R441
HO2,R573,OH,R455
HO2,R573,OH,R485
HO2,R573,OH,R486
HO2,R573,OH,R541
HO2,R573,OH,R549
HO2,R573,OH,R566
HO2,R573,OH,R568
HO2,R573,OH,R589
HO2,R573,OH,R590
HO2,R573,OH,R594
HO2,R573,OH,R617
HO2,R573,OH,R618
HO2,R573,OH,R624
HO2,R574,MCO3,R125
HO2,R574,MCO3,R126
HO2,R574,MCO3,R142
HO2,R574,MCO3,R368
HO2,R574,MO2,R26
HO2,R574,MO2,R31
HO2,R574,MO2,R94
HO2,R574,MO2,R97
HO2,R574,MO2,R129
HO2,R574,MO2,R142
HO2,R574,MO2,R376
HO2,R574,MO2,R415
HO2,R574,MO2,R418
HO2,R574,MO2,R512
HO2,R574,MO2,R513
HO2,R574,MO2,R585
HO2,R574,MO2,R610
HO2,R574,MO2,R649
HO2,R574,OH,R21
HO2,R574,OH,R31
HO2,R574,OH,R36
HO2,R574,OH,R46
HO2,R574,OH,R49
HO2,R574,OH,R103
HO2,R574,OH,R104
HO2,R574,OH,R167
HO2,R574,OH,R179
HO2,R574,OH,R190
HO2,R574,OH,R245
HO2,R574,OH,R255
HO2,R574,OH,R433
HO2,R574,OH,R438
HO2,R574,OH,R440
HO2,R574,OH,R441
HO2,R574,OH,R455
HO2,R574,OH,R485
HO2,R574,OH,R486
HO2,R574,OH,R541
HO2,R574,OH,R549
HO2,R574,OH,R566
HO2,R574,OH,R568
HO2,R574,OH,R589
HO2,R574,OH,R590
HO2,R574,OH,R594
HO2,R574,OH,R617
HO2,R574,OH,R618
HO2,R574,OH,R624
HO2,R581,MCRHN,R881
HO2,R581,OH,R21
HO2,R581,OH,R31
HO2,R581,OH,R36
HO2,R581,OH,R46
HO2,R581,OH,R49
HO2,R581,OH,R103
HO2,R581,OH,R104
HO2,R581,OH,R167
HO2,R581,OH,R179
HO2,R581,OH,R190
HO2,R581,OH,R245
HO2,R581,OH,R255
HO2,R581,OH,R433
HO2,R581,OH,R438
HO2,R581,OH,R440
HO2,R581,OH,R441
HO2,R581,OH,R455
HO2,R581,OH,R485
HO2,R581,OH,R486
HO2,R581,OH,R541
HO2,R581,OH,R549
HO2,R581,OH,R566
HO2,R581,OH,R568
HO2,R581,OH,R589
HO2,R581,OH,R590
HO2,R581,OH,R594
HO2,R581,OH,R617
HO2,R581,OH,R618
HO2,R581,OH,R624
HO2,R619,OH,R21
HO2,R619,OH,R31
HO2,R619,OH,R36
HO2,R619,OH,R46
HO2,R619,OH,R49
HO2,R619,OH,R103
HO2,R619,OH,R104
HO2,R619,OH,R167
HO2,R619,OH,R179
HO2,R619,OH,R190
HO2,R619,OH,R245
HO2,R619,OH,R255
HO2,R619,OH,R433
HO2,R619,OH,R438
HO2,R619,OH,R440
HO2,R619,OH,R441
HO2,R619,OH,R455
HO2,R619,OH,R485
HO2,R619,OH,R486
HO2,R619,OH,R541
HO2,R619,OH,R549
HO2,R619,OH,R566
HO2,R619,OH,R568
HO2,R619,OH,R589
HO2,R619,OH,R590
HO2,R619,OH,R594
HO2,R619,OH,R617
HO2,R619,OH,R618
HO2,R619,OH,R624
R58,H2O,R191,OH
R446,OH,R441,IHPOO2
R135,R4O2,R87,R4P
R324,IO,R315,I
R324,IO,R331,I
R324,IO,R835,I
R168,BrO,R172,Br
R168,BrO,R174,Br
R168,BrO,R179,Br
R168,BrO,R281,Br
R168,BrO,R282,Br
R168,BrO,R315,Br
R168,BrO,R316,Br
ACTA,R78,H2O,R350
R20,H2O,R191,OH
R174,Br,R180,BrO
R43,H2O,R191,OH
R327,I,R325,HI
R327,H2O,R191,OH
IHPOO2,R449,OH,R441
R513,MVK,R786,MO2
HPALD2,R428,OH,R441
HPALD2,R888,OH,R441
R548,MCO3,R514,MVK
R548,OH,R438,MVK
R548,OH,R617,MVK
R548,OH,R618,MVK
ISOPNOO2,R492,OH,R479
R180,BrO,R172,Br
R180,BrO,R179,Br
R180,BrO,R281,Br
R180,BrO,R282,Br
R180,BrO,R315,Br
R180,BrO,R316,Br
R458,IEPOXAOO,R460,OH
R401,RIPA,R438,IHOO1
R401,OH,R397,IHOO1
R401,OH,R438,IHOO1
R401,OH,R440,IHOO1
R36,H2O,R191,OH
R412,OH,R397,IHOO1
R412,OH,R438,IHOO1
R412,OH,R440,IHOO1
HPALD3,R889,OH,R440
R165,MO2,R418,OH
MCO3,R126,ALD2,R182
MCO3,R146,ALD2,R182
MCO3,R151,MGLY,R122
MCO3,R151,MGLY,R783
MCO3,R158,ALD2,R182
MCO3,R368,MACR,R787
MCO3,R514,MVK,R785
MCO3,R514,MACR,R787
R553,MVKHCB,R567,OH
R117,OH,R613,GLYC
R257,H2O,R191,OH
R433,MVKPC,R565,OH
R786,MO2,R415,MVK
R113,OH,R79,RCO3
R113,OH,R136,RCO3
R250,H2O,R191,OH
R890,OH,R441,HPALD4
R259,H2O,R191,OH
R32,MO2,R418,OH
R32,H2O,R191,OH
R544,IDNOO,R546,IDN
R544,IDNOO,R546,OH
R544,ITHN,R905,OH
R78,MO2,R418,OH
R78,H2O,R191,OH
R35,H2O,R191,OH
R77,H2O,R191,OH
R486,MVKN,R880,OH
R427,OH,R440,HPALD1
R256,H2O,R191,OH
R49,H2O,R191,OH
R566,MVKHCB,R567,OH
R541,MVKN,R880,OH
R440,HPALD1,R887,OH
R440,IHOO1,R402,RIPC
R482,IDHNDOO1,R497,OH
R40,H2O,R191,OH
HOI,R328,H2O,R718
R613,GLYC,R779,OH
R25,MO2,R418,OH
R25,H2O,R191,OH
IEPOXAOO,R460,OH,R590
R328,H2O,R191,OH
MCROHOO,R573,OH,R549
R164,MO2,R418,OH
R21,H2O,R191,OH
MVKHCB,R567,OH,R590
MVKPC,R565,OH,R590
R18,H2O,R191,OH
H2O,R191,OH,R34
H2O,R191,OH,R79
H2O,R191,OH,R190
H2O,R191,OH,R260
