0,1,2,3,4,5
R95,HO2,R492,OH,R78,MO2
R95,HO2,R492,OH,R132,OTHRO2
R95,HO2,R492,OH,R164,MO2
R95,HO2,R492,OH,R165,MO2
R95,HO2,R492,OH,R335,MO2
R95,HO2,R497,OH,R25,MO2
R95,HO2,R497,OH,R32,MO2
R95,HO2,R497,OH,R78,MO2
R95,HO2,R497,OH,R132,OTHRO2
R95,HO2,R497,OH,R164,MO2
R95,HO2,R497,OH,R165,MO2
R95,HO2,R497,OH,R335,MO2
R95,HO2,R500,OH,R25,MO2
R95,HO2,R500,OH,R32,MO2
R95,HO2,R500,OH,R78,MO2
R95,HO2,R500,OH,R132,OTHRO2
R95,HO2,R500,OH,R164,MO2
R95,HO2,R500,OH,R165,MO2
R95,HO2,R500,OH,R335,MO2
R95,HO2,R503,OH,R25,MO2
R95,HO2,R503,OH,R32,MO2
R95,HO2,R503,OH,R78,MO2
R95,HO2,R503,OH,R132,OTHRO2
R95,HO2,R503,OH,R164,MO2
R95,HO2,R503,OH,R165,MO2
R95,HO2,R503,OH,R335,MO2
R95,HO2,R507,MVK,R786,MO2
R95,HO2,R507,OH,R25,MO2
R95,HO2,R507,OH,R32,MO2
R95,HO2,R507,OH,R78,MO2
R95,HO2,R507,OH,R132,OTHRO2
R95,HO2,R507,OH,R164,MO2
R95,HO2,R507,OH,R165,MO2
R95,HO2,R507,OH,R335,MO2
R95,HO2,R534,OH,R25,MO2
R95,HO2,R534,OH,R32,MO2
R95,HO2,R534,OH,R78,MO2
R95,HO2,R534,OH,R132,OTHRO2
R95,HO2,R534,OH,R164,MO2
R95,HO2,R534,OH,R165,MO2
R95,HO2,R534,OH,R335,MO2
R95,HO2,R535,OH,R25,MO2
R95,HO2,R535,OH,R32,MO2
R95,HO2,R535,OH,R78,MO2
R95,HO2,R535,OH,R132,OTHRO2
R95,HO2,R535,OH,R164,MO2
R95,HO2,R535,OH,R165,MO2
R95,HO2,R535,OH,R335,MO2
R95,HO2,R543,OH,R25,MO2
R95,HO2,R543,OH,R32,MO2
R95,HO2,R543,OH,R78,MO2
R95,HO2,R543,OH,R132,OTHRO2
R95,HO2,R543,OH,R164,MO2
R95,HO2,R543,OH,R165,MO2
R95,HO2,R543,OH,R335,MO2
R95,HO2,R546,OH,R25,MO2
R95,HO2,R546,OH,R32,MO2
R95,HO2,R546,OH,R78,MO2
R95,HO2,R546,OH,R132,OTHRO2
R95,HO2,R546,OH,R164,MO2
R95,HO2,R546,OH,R165,MO2
R95,HO2,R546,OH,R335,MO2
R95,HO2,R573,OH,R25,MO2
R95,HO2,R573,OH,R32,MO2
R95,HO2,R573,OH,R78,MO2
R95,HO2,R573,OH,R132,OTHRO2
R95,HO2,R573,OH,R164,MO2
R95,HO2,R573,OH,R165,MO2
R95,HO2,R573,OH,R335,MO2
R95,HO2,R574,MACR1OOH,R879,MO2
R95,HO2,R574,MCO3,R57,MO2
R95,HO2,R574,MCO3,R125,MO2
R95,HO2,R574,MCO3,R126,MO2
R95,HO2,R574,MCO3,R142,MO2
R95,HO2,R574,MCO3,R145,MO2
R95,HO2,R574,MCO3,R146,MO2
R95,HO2,R574,MCO3,R148,MO2
R95,HO2,R574,MCO3,R356,MO2
R95,HO2,R574,MCO3,R368,MO2
R95,HO2,R574,MCO3,R377,MO2
R95,HO2,R574,MCO3,R378,MO2
R95,HO2,R574,MCO3,R514,MO2
R95,HO2,R574,MCO3,R623,MO2
R95,HO2,R574,MO2,R97,OTHRO2
R95,HO2,R574,MO2,R129,OTHRO2
R95,HO2,R574,O3,R115,MO2
R95,HO2,R574,O3,R363,OTHRO2
R95,HO2,R574,OH,R25,MO2
R95,HO2,R574,OH,R32,MO2
R95,HO2,R574,OH,R78,MO2
R95,HO2,R574,OH,R132,OTHRO2
R95,HO2,R574,OH,R164,MO2
R95,HO2,R574,OH,R165,MO2
R95,HO2,R574,OH,R335,MO2
R95,HO2,R581,O3,R115,MO2
R95,HO2,R581,O3,R363,OTHRO2
R95,HO2,R581,OH,R25,MO2
R95,HO2,R581,OH,R32,MO2
R95,HO2,R581,OH,R78,MO2
R95,HO2,R581,OH,R132,OTHRO2
R95,HO2,R581,OH,R164,MO2
R95,HO2,R581,OH,R165,MO2
R95,HO2,R581,OH,R335,MO2
R95,HO2,R619,OH,R25,MO2
R95,HO2,R619,OH,R32,MO2
R95,HO2,R619,OH,R78,MO2
R95,HO2,R619,OH,R132,OTHRO2
R95,HO2,R619,OH,R164,MO2
R95,HO2,R619,OH,R165,MO2
R95,HO2,R619,OH,R335,MO2
R614,ETOO,R610,GLYC,R117,OH
R614,ETOO,R610,GLYC,R779,OH
R614,ETOO,R610,HO2,R22,OH
R614,ETOO,R610,HO2,R44,OH
R614,ETOO,R610,HO2,R89,OH
R614,ETOO,R610,HO2,R90,OH
R614,ETOO,R610,HO2,R113,OH
R614,ETOO,R610,HO2,R267,OH
R614,ETOO,R610,HO2,R401,OH
R614,ETOO,R610,HO2,R449,OH
R614,ETOO,R610,HO2,R468,OH
R614,ETOO,R610,HO2,R469,OH
R614,ETOO,R610,HO2,R474,OH
R614,ETOO,R610,HO2,R488,OH
R614,ETOO,R610,HO2,R492,OH
R614,ETOO,R610,HO2,R497,OH
R614,ETOO,R610,HO2,R500,OH
R614,ETOO,R610,HO2,R503,OH
R614,ETOO,R610,HO2,R507,OH
R614,ETOO,R610,HO2,R534,OH
R614,ETOO,R610,HO2,R535,OH
R614,ETOO,R610,HO2,R543,OH
R614,ETOO,R610,HO2,R546,OH
R614,ETOO,R610,HO2,R573,OH
R614,ETOO,R610,HO2,R574,OH
R614,ETOO,R610,HO2,R581,OH
R614,ETOO,R610,HO2,R619,OH
R595,MCO3,R125,HO2,R500,ETHLN
R595,MCO3,R125,HO2,R503,ETHLN
R595,MCO3,R125,HO2,R534,ETHLN
R595,MCO3,R125,HO2,R535,ETHLN
R595,MCO3,R125,HO2,R543,ETHLN
R595,MCO3,R125,HO2,R546,ETHLN
R595,MCO3,R126,HO2,R500,ETHLN
R595,MCO3,R126,HO2,R503,ETHLN
R595,MCO3,R126,HO2,R534,ETHLN
R595,MCO3,R126,HO2,R535,ETHLN
R595,MCO3,R126,HO2,R543,ETHLN
R595,MCO3,R126,HO2,R546,ETHLN
R595,MCO3,R142,HO2,R500,ETHLN
R595,MCO3,R142,HO2,R503,ETHLN
R595,MCO3,R142,HO2,R534,ETHLN
R595,MCO3,R142,HO2,R535,ETHLN
R595,MCO3,R142,HO2,R543,ETHLN
R595,MCO3,R142,HO2,R546,ETHLN
R595,MCO3,R356,HO2,R500,ETHLN
R595,MCO3,R356,HO2,R503,ETHLN
R595,MCO3,R356,HO2,R534,ETHLN
R595,MCO3,R356,HO2,R535,ETHLN
R595,MCO3,R356,HO2,R543,ETHLN
R595,MCO3,R356,HO2,R546,ETHLN
R595,MCO3,R368,HO2,R500,ETHLN
R595,MCO3,R368,HO2,R503,ETHLN
R595,MCO3,R368,HO2,R534,ETHLN
R595,MCO3,R368,HO2,R535,ETHLN
R595,MCO3,R368,HO2,R543,ETHLN
R595,MCO3,R368,HO2,R546,ETHLN
R595,MCO3,R377,HO2,R500,ETHLN
R595,MCO3,R377,HO2,R503,ETHLN
R595,MCO3,R377,HO2,R534,ETHLN
R595,MCO3,R377,HO2,R535,ETHLN
R595,MCO3,R377,HO2,R543,ETHLN
R595,MCO3,R377,HO2,R546,ETHLN
R595,MCO3,R623,HO2,R500,ETHLN
R595,MCO3,R623,HO2,R503,ETHLN
R595,MCO3,R623,HO2,R534,ETHLN
R595,MCO3,R623,HO2,R535,ETHLN
R595,MCO3,R623,HO2,R543,ETHLN
R595,MCO3,R623,HO2,R546,ETHLN
OTHRO2,R108,EOH,R103,HO2,R113
OTHRO2,R110,ETP,R790,OH,R132
OTHRO2,R110,ETP,R790,HO2,R113
ATOOH,R34,H2O,R191,OH,R441
ATOOH,R34,H2O,R191,OH,R549
ATOOH,R34,H2O,R191,OH,R555
ATOOH,R35,MGLY,R783,HO2,R89
ATOOH,R35,MGLY,R783,HO2,R90
ATOOH,R35,MGLY,R783,HO2,R449
ATOOH,R35,MGLY,R783,HO2,R534
ATOOH,R35,MGLY,R783,HO2,R535
ATOOH,R35,H2O,R191,OH,R441
ATOOH,R35,H2O,R191,OH,R549
ATOOH,R35,H2O,R191,OH,R555
ATOOH,R35,OH,R21,HO2,R89
ATOOH,R35,OH,R21,HO2,R90
ATOOH,R35,OH,R21,HO2,R449
ATOOH,R35,OH,R21,HO2,R534
ATOOH,R35,OH,R21,HO2,R535
ATOOH,R35,OH,R31,HO2,R89
ATOOH,R35,OH,R31,HO2,R90
ATOOH,R35,OH,R31,HO2,R449
ATOOH,R35,OH,R31,HO2,R534
ATOOH,R35,OH,R31,HO2,R535
ATOOH,R35,OH,R36,HO2,R89
ATOOH,R35,OH,R36,HO2,R90
ATOOH,R35,OH,R36,HO2,R449
ATOOH,R35,OH,R36,HO2,R534
ATOOH,R35,OH,R36,HO2,R535
ATOOH,R35,OH,R46,HO2,R89
ATOOH,R35,OH,R46,HO2,R90
ATOOH,R35,OH,R46,HO2,R449
ATOOH,R35,OH,R46,HO2,R534
ATOOH,R35,OH,R46,HO2,R535
ATOOH,R35,OH,R49,HO2,R89
ATOOH,R35,OH,R49,HO2,R90
ATOOH,R35,OH,R49,HO2,R449
ATOOH,R35,OH,R49,HO2,R534
ATOOH,R35,OH,R49,HO2,R535
ATOOH,R35,OH,R103,HO2,R89
ATOOH,R35,OH,R103,HO2,R90
ATOOH,R35,OH,R103,HO2,R449
ATOOH,R35,OH,R103,HO2,R534
ATOOH,R35,OH,R103,HO2,R535
ATOOH,R35,OH,R104,HO2,R89
ATOOH,R35,OH,R104,HO2,R90
ATOOH,R35,OH,R104,HO2,R449
ATOOH,R35,OH,R104,HO2,R534
ATOOH,R35,OH,R104,HO2,R535
ATOOH,R35,OH,R167,HO2,R89
ATOOH,R35,OH,R167,HO2,R90
ATOOH,R35,OH,R167,HO2,R449
ATOOH,R35,OH,R167,HO2,R534
ATOOH,R35,OH,R167,HO2,R535
ATOOH,R35,OH,R179,HO2,R89
ATOOH,R35,OH,R179,HO2,R90
ATOOH,R35,OH,R179,HO2,R449
ATOOH,R35,OH,R179,HO2,R534
ATOOH,R35,OH,R179,HO2,R535
ATOOH,R35,OH,R190,HO2,R89
ATOOH,R35,OH,R190,HO2,R90
ATOOH,R35,OH,R190,HO2,R449
ATOOH,R35,OH,R190,HO2,R534
ATOOH,R35,OH,R190,HO2,R535
ATOOH,R35,OH,R245,HO2,R89
ATOOH,R35,OH,R245,HO2,R90
ATOOH,R35,OH,R245,HO2,R449
ATOOH,R35,OH,R245,HO2,R534
ATOOH,R35,OH,R245,HO2,R535
ATOOH,R35,OH,R254,HO2,R89
ATOOH,R35,OH,R254,HO2,R90
ATOOH,R35,OH,R254,HO2,R449
ATOOH,R35,OH,R254,HO2,R534
ATOOH,R35,OH,R254,HO2,R535
ATOOH,R35,OH,R255,HO2,R89
ATOOH,R35,OH,R255,HO2,R90
ATOOH,R35,OH,R255,HO2,R449
ATOOH,R35,OH,R255,HO2,R534
ATOOH,R35,OH,R255,HO2,R535
ATOOH,R35,OH,R398,IHOO4,R408
ATOOH,R35,OH,R430,MACR,R549
ATOOH,R35,OH,R433,HO2,R89
ATOOH,R35,OH,R433,HO2,R90
ATOOH,R35,OH,R433,HO2,R449
ATOOH,R35,OH,R433,HO2,R534
ATOOH,R35,OH,R433,HO2,R535
ATOOH,R35,OH,R438,HO2,R89
ATOOH,R35,OH,R438,HO2,R90
ATOOH,R35,OH,R438,HO2,R449
ATOOH,R35,OH,R438,HO2,R534
ATOOH,R35,OH,R438,HO2,R535
ATOOH,R35,OH,R440,HO2,R89
ATOOH,R35,OH,R440,HO2,R90
ATOOH,R35,OH,R440,HO2,R449
ATOOH,R35,OH,R440,HO2,R534
ATOOH,R35,OH,R440,HO2,R535
ATOOH,R35,OH,R441,IHPOO2,R449
ATOOH,R35,OH,R441,IHOO4,R408
ATOOH,R35,OH,R441,HO2,R89
ATOOH,R35,OH,R441,HO2,R90
ATOOH,R35,OH,R441,HO2,R449
ATOOH,R35,OH,R441,HO2,R534
ATOOH,R35,OH,R441,HO2,R535
ATOOH,R35,OH,R454,HO2,R89
ATOOH,R35,OH,R454,HO2,R90
ATOOH,R35,OH,R454,HO2,R449
ATOOH,R35,OH,R454,HO2,R534
ATOOH,R35,OH,R454,HO2,R535
ATOOH,R35,OH,R455,HO2,R89
ATOOH,R35,OH,R455,HO2,R90
ATOOH,R35,OH,R455,HO2,R449
ATOOH,R35,OH,R455,HO2,R534
ATOOH,R35,OH,R455,HO2,R535
ATOOH,R35,OH,R457,HO2,R89
ATOOH,R35,OH,R457,HO2,R90
ATOOH,R35,OH,R457,HO2,R449
ATOOH,R35,OH,R457,HO2,R534
ATOOH,R35,OH,R457,HO2,R535
ATOOH,R35,OH,R485,HO2,R89
ATOOH,R35,OH,R485,HO2,R90
ATOOH,R35,OH,R485,HO2,R449
ATOOH,R35,OH,R485,HO2,R534
ATOOH,R35,OH,R485,HO2,R535
ATOOH,R35,OH,R486,HO2,R89
ATOOH,R35,OH,R486,HO2,R90
ATOOH,R35,OH,R486,HO2,R449
ATOOH,R35,OH,R486,HO2,R534
ATOOH,R35,OH,R486,HO2,R535
ATOOH,R35,OH,R541,HO2,R89
ATOOH,R35,OH,R541,HO2,R90
ATOOH,R35,OH,R541,HO2,R449
ATOOH,R35,OH,R541,HO2,R534
ATOOH,R35,OH,R541,HO2,R535
ATOOH,R35,OH,R549,HO2,R89
ATOOH,R35,OH,R549,HO2,R90
ATOOH,R35,OH,R549,HO2,R449
ATOOH,R35,OH,R549,HO2,R534
ATOOH,R35,OH,R549,HO2,R535
ATOOH,R35,OH,R566,HO2,R89
ATOOH,R35,OH,R566,HO2,R90
ATOOH,R35,OH,R566,HO2,R449
ATOOH,R35,OH,R566,HO2,R534
ATOOH,R35,OH,R566,HO2,R535
ATOOH,R35,OH,R568,HO2,R89
ATOOH,R35,OH,R568,HO2,R90
ATOOH,R35,OH,R568,HO2,R449
ATOOH,R35,OH,R568,HO2,R534
ATOOH,R35,OH,R568,HO2,R535
ATOOH,R35,OH,R589,HO2,R89
ATOOH,R35,OH,R589,HO2,R90
ATOOH,R35,OH,R589,HO2,R449
ATOOH,R35,OH,R589,HO2,R534
ATOOH,R35,OH,R589,HO2,R535
ATOOH,R35,OH,R590,HO2,R89
ATOOH,R35,OH,R590,HO2,R90
ATOOH,R35,OH,R590,HO2,R449
ATOOH,R35,OH,R590,HO2,R534
ATOOH,R35,OH,R590,HO2,R535
ATOOH,R35,OH,R594,HO2,R89
ATOOH,R35,OH,R594,HO2,R90
ATOOH,R35,OH,R594,HO2,R449
ATOOH,R35,OH,R594,HO2,R534
ATOOH,R35,OH,R594,HO2,R535
ATOOH,R35,OH,R597,HO2,R89
ATOOH,R35,OH,R597,HO2,R90
ATOOH,R35,OH,R597,HO2,R449
ATOOH,R35,OH,R597,HO2,R534
ATOOH,R35,OH,R597,HO2,R535
ATOOH,R35,OH,R606,HO2,R89
ATOOH,R35,OH,R606,HO2,R90
ATOOH,R35,OH,R606,HO2,R449
ATOOH,R35,OH,R606,HO2,R534
ATOOH,R35,OH,R606,HO2,R535
ATOOH,R35,OH,R617,HO2,R89
ATOOH,R35,OH,R617,HO2,R90
ATOOH,R35,OH,R617,HO2,R449
ATOOH,R35,OH,R617,HO2,R534
ATOOH,R35,OH,R617,HO2,R535
ATOOH,R35,OH,R618,HO2,R89
ATOOH,R35,OH,R618,HO2,R90
ATOOH,R35,OH,R618,HO2,R449
ATOOH,R35,OH,R618,HO2,R534
ATOOH,R35,OH,R618,HO2,R535
ATOOH,R35,OH,R624,HO2,R89
ATOOH,R35,OH,R624,HO2,R90
ATOOH,R35,OH,R624,HO2,R449
ATOOH,R35,OH,R624,HO2,R534
ATOOH,R35,OH,R624,HO2,R535
ATOOH,R851,MCO3,R125,HO2,R89
ATOOH,R851,MCO3,R125,HO2,R90
ATOOH,R851,MCO3,R125,HO2,R449
ATOOH,R851,MCO3,R125,HO2,R534
ATOOH,R851,MCO3,R125,HO2,R535
ATOOH,R851,MCO3,R126,HO2,R89
ATOOH,R851,MCO3,R126,HO2,R90
ATOOH,R851,MCO3,R126,HO2,R449
ATOOH,R851,MCO3,R126,HO2,R534
ATOOH,R851,MCO3,R126,HO2,R535
ATOOH,R851,MCO3,R142,HO2,R89
ATOOH,R851,MCO3,R142,HO2,R90
ATOOH,R851,MCO3,R142,HO2,R449
ATOOH,R851,MCO3,R142,HO2,R534
ATOOH,R851,MCO3,R142,HO2,R535
ATOOH,R851,MCO3,R356,HO2,R89
ATOOH,R851,MCO3,R356,HO2,R90
ATOOH,R851,MCO3,R356,HO2,R449
ATOOH,R851,MCO3,R356,HO2,R534
ATOOH,R851,MCO3,R356,HO2,R535
ATOOH,R851,MCO3,R368,MACR,R549
ATOOH,R851,MCO3,R368,HO2,R89
ATOOH,R851,MCO3,R368,HO2,R90
ATOOH,R851,MCO3,R368,HO2,R449
ATOOH,R851,MCO3,R368,HO2,R534
ATOOH,R851,MCO3,R368,HO2,R535
ATOOH,R851,MCO3,R377,HO2,R89
ATOOH,R851,MCO3,R377,HO2,R90
ATOOH,R851,MCO3,R377,HO2,R449
ATOOH,R851,MCO3,R377,HO2,R534
ATOOH,R851,MCO3,R377,HO2,R535
ATOOH,R851,MCO3,R514,MACR,R549
ATOOH,R851,MCO3,R623,HO2,R89
ATOOH,R851,MCO3,R623,HO2,R90
ATOOH,R851,MCO3,R623,HO2,R449
ATOOH,R851,MCO3,R623,HO2,R534
ATOOH,R851,MCO3,R623,HO2,R535
ATOOH,R851,OH,R21,HO2,R89
ATOOH,R851,OH,R21,HO2,R90
ATOOH,R851,OH,R21,HO2,R449
ATOOH,R851,OH,R21,HO2,R534
ATOOH,R851,OH,R21,HO2,R535
ATOOH,R851,OH,R31,HO2,R89
ATOOH,R851,OH,R31,HO2,R90
ATOOH,R851,OH,R31,HO2,R449
ATOOH,R851,OH,R31,HO2,R534
ATOOH,R851,OH,R31,HO2,R535
ATOOH,R851,OH,R36,HO2,R89
ATOOH,R851,OH,R36,HO2,R90
ATOOH,R851,OH,R36,HO2,R449
ATOOH,R851,OH,R36,HO2,R534
ATOOH,R851,OH,R36,HO2,R535
ATOOH,R851,OH,R46,HO2,R89
ATOOH,R851,OH,R46,HO2,R90
ATOOH,R851,OH,R46,HO2,R449
ATOOH,R851,OH,R46,HO2,R534
ATOOH,R851,OH,R46,HO2,R535
ATOOH,R851,OH,R49,HO2,R89
ATOOH,R851,OH,R49,HO2,R90
ATOOH,R851,OH,R49,HO2,R449
ATOOH,R851,OH,R49,HO2,R534
ATOOH,R851,OH,R49,HO2,R535
ATOOH,R851,OH,R103,HO2,R89
ATOOH,R851,OH,R103,HO2,R90
ATOOH,R851,OH,R103,HO2,R449
ATOOH,R851,OH,R103,HO2,R534
ATOOH,R851,OH,R103,HO2,R535
ATOOH,R851,OH,R104,HO2,R89
ATOOH,R851,OH,R104,HO2,R90
ATOOH,R851,OH,R104,HO2,R449
ATOOH,R851,OH,R104,HO2,R534
ATOOH,R851,OH,R104,HO2,R535
ATOOH,R851,OH,R167,HO2,R89
ATOOH,R851,OH,R167,HO2,R90
ATOOH,R851,OH,R167,HO2,R449
ATOOH,R851,OH,R167,HO2,R534
ATOOH,R851,OH,R167,HO2,R535
ATOOH,R851,OH,R179,HO2,R89
ATOOH,R851,OH,R179,HO2,R90
ATOOH,R851,OH,R179,HO2,R449
ATOOH,R851,OH,R179,HO2,R534
ATOOH,R851,OH,R179,HO2,R535
ATOOH,R851,OH,R190,HO2,R89
ATOOH,R851,OH,R190,HO2,R90
ATOOH,R851,OH,R190,HO2,R449
ATOOH,R851,OH,R190,HO2,R534
ATOOH,R851,OH,R190,HO2,R535
ATOOH,R851,OH,R245,HO2,R89
ATOOH,R851,OH,R245,HO2,R90
ATOOH,R851,OH,R245,HO2,R449
ATOOH,R851,OH,R245,HO2,R534
ATOOH,R851,OH,R245,HO2,R535
ATOOH,R851,OH,R254,HO2,R89
ATOOH,R851,OH,R254,HO2,R90
ATOOH,R851,OH,R254,HO2,R449
ATOOH,R851,OH,R254,HO2,R534
ATOOH,R851,OH,R254,HO2,R535
ATOOH,R851,OH,R255,HO2,R89
ATOOH,R851,OH,R255,HO2,R90
ATOOH,R851,OH,R255,HO2,R449
ATOOH,R851,OH,R255,HO2,R534
ATOOH,R851,OH,R255,HO2,R535
ATOOH,R851,OH,R398,IHOO4,R408
ATOOH,R851,OH,R430,MACR,R549
ATOOH,R851,OH,R433,HO2,R89
ATOOH,R851,OH,R433,HO2,R90
ATOOH,R851,OH,R433,HO2,R449
ATOOH,R851,OH,R433,HO2,R534
ATOOH,R851,OH,R433,HO2,R535
ATOOH,R851,OH,R438,HO2,R89
ATOOH,R851,OH,R438,HO2,R90
ATOOH,R851,OH,R438,HO2,R449
ATOOH,R851,OH,R438,HO2,R534
ATOOH,R851,OH,R438,HO2,R535
ATOOH,R851,OH,R440,HO2,R89
ATOOH,R851,OH,R440,HO2,R90
ATOOH,R851,OH,R440,HO2,R449
ATOOH,R851,OH,R440,HO2,R534
ATOOH,R851,OH,R440,HO2,R535
ATOOH,R851,OH,R441,IHPOO2,R449
ATOOH,R851,OH,R441,IHOO4,R408
ATOOH,R851,OH,R441,HO2,R89
ATOOH,R851,OH,R441,HO2,R90
ATOOH,R851,OH,R441,HO2,R449
ATOOH,R851,OH,R441,HO2,R534
ATOOH,R851,OH,R441,HO2,R535
ATOOH,R851,OH,R454,HO2,R89
ATOOH,R851,OH,R454,HO2,R90
ATOOH,R851,OH,R454,HO2,R449
ATOOH,R851,OH,R454,HO2,R534
ATOOH,R851,OH,R454,HO2,R535
ATOOH,R851,OH,R455,HO2,R89
ATOOH,R851,OH,R455,HO2,R90
ATOOH,R851,OH,R455,HO2,R449
ATOOH,R851,OH,R455,HO2,R534
ATOOH,R851,OH,R455,HO2,R535
ATOOH,R851,OH,R457,HO2,R89
ATOOH,R851,OH,R457,HO2,R90
ATOOH,R851,OH,R457,HO2,R449
ATOOH,R851,OH,R457,HO2,R534
ATOOH,R851,OH,R457,HO2,R535
ATOOH,R851,OH,R485,HO2,R89
ATOOH,R851,OH,R485,HO2,R90
ATOOH,R851,OH,R485,HO2,R449
ATOOH,R851,OH,R485,HO2,R534
ATOOH,R851,OH,R485,HO2,R535
ATOOH,R851,OH,R486,HO2,R89
ATOOH,R851,OH,R486,HO2,R90
ATOOH,R851,OH,R486,HO2,R449
ATOOH,R851,OH,R486,HO2,R534
ATOOH,R851,OH,R486,HO2,R535
ATOOH,R851,OH,R541,HO2,R89
ATOOH,R851,OH,R541,HO2,R90
ATOOH,R851,OH,R541,HO2,R449
ATOOH,R851,OH,R541,HO2,R534
ATOOH,R851,OH,R541,HO2,R535
ATOOH,R851,OH,R549,HO2,R89
ATOOH,R851,OH,R549,HO2,R90
ATOOH,R851,OH,R549,HO2,R449
ATOOH,R851,OH,R549,HO2,R534
ATOOH,R851,OH,R549,HO2,R535
ATOOH,R851,OH,R566,HO2,R89
ATOOH,R851,OH,R566,HO2,R90
ATOOH,R851,OH,R566,HO2,R449
ATOOH,R851,OH,R566,HO2,R534
ATOOH,R851,OH,R566,HO2,R535
ATOOH,R851,OH,R568,HO2,R89
ATOOH,R851,OH,R568,HO2,R90
ATOOH,R851,OH,R568,HO2,R449
ATOOH,R851,OH,R568,HO2,R534
ATOOH,R851,OH,R568,HO2,R535
ATOOH,R851,OH,R589,HO2,R89
ATOOH,R851,OH,R589,HO2,R90
ATOOH,R851,OH,R589,HO2,R449
ATOOH,R851,OH,R589,HO2,R534
ATOOH,R851,OH,R589,HO2,R535
ATOOH,R851,OH,R590,HO2,R89
ATOOH,R851,OH,R590,HO2,R90
ATOOH,R851,OH,R590,HO2,R449
ATOOH,R851,OH,R590,HO2,R534
ATOOH,R851,OH,R590,HO2,R535
ATOOH,R851,OH,R594,HO2,R89
ATOOH,R851,OH,R594,HO2,R90
ATOOH,R851,OH,R594,HO2,R449
ATOOH,R851,OH,R594,HO2,R534
ATOOH,R851,OH,R594,HO2,R535
ATOOH,R851,OH,R597,HO2,R89
ATOOH,R851,OH,R597,HO2,R90
ATOOH,R851,OH,R597,HO2,R449
ATOOH,R851,OH,R597,HO2,R534
ATOOH,R851,OH,R597,HO2,R535
ATOOH,R851,OH,R606,HO2,R89
ATOOH,R851,OH,R606,HO2,R90
ATOOH,R851,OH,R606,HO2,R449
ATOOH,R851,OH,R606,HO2,R534
ATOOH,R851,OH,R606,HO2,R535
ATOOH,R851,OH,R617,HO2,R89
ATOOH,R851,OH,R617,HO2,R90
ATOOH,R851,OH,R617,HO2,R449
ATOOH,R851,OH,R617,HO2,R534
ATOOH,R851,OH,R617,HO2,R535
ATOOH,R851,OH,R618,HO2,R89
ATOOH,R851,OH,R618,HO2,R90
ATOOH,R851,OH,R618,HO2,R449
ATOOH,R851,OH,R618,HO2,R534
ATOOH,R851,OH,R618,HO2,R535
ATOOH,R851,OH,R624,HO2,R89
ATOOH,R851,OH,R624,HO2,R90
ATOOH,R851,OH,R624,HO2,R449
ATOOH,R851,OH,R624,HO2,R534
ATOOH,R851,OH,R624,HO2,R535
R480,IEPOXA,R455,ICHE,R432,OH
R480,IEPOXA,R455,HO2,R22,OH
R480,IEPOXA,R455,HO2,R44,OH
R480,IEPOXA,R455,HO2,R89,OH
R480,IEPOXA,R455,HO2,R90,OH
R480,IEPOXA,R455,HO2,R113,OH
R480,IEPOXA,R455,HO2,R267,OH
R480,IEPOXA,R455,HO2,R401,OH
R480,IEPOXA,R455,HO2,R449,OH
R480,IEPOXA,R455,HO2,R468,OH
R480,IEPOXA,R455,HO2,R469,OH
R480,IEPOXA,R455,HO2,R474,OH
R480,IEPOXA,R455,HO2,R488,OH
R480,IEPOXA,R455,HO2,R492,OH
R480,IEPOXA,R455,HO2,R497,OH
R480,IEPOXA,R455,HO2,R500,OH
R480,IEPOXA,R455,HO2,R503,OH
R480,IEPOXA,R455,HO2,R507,OH
R480,IEPOXA,R455,HO2,R534,OH
R480,IEPOXA,R455,HO2,R535,OH
R480,IEPOXA,R455,HO2,R543,OH
R480,IEPOXA,R455,HO2,R546,OH
R480,IEPOXA,R455,HO2,R573,OH
R480,IEPOXA,R455,HO2,R574,OH
R480,IEPOXA,R455,HO2,R581,OH
R480,IEPOXA,R455,HO2,R619,OH
R480,IEPOXA,R456,IEPOXAOO,R460,OH
R480,IEPOXB,R457,ICHE,R432,OH
R480,IEPOXB,R457,HO2,R22,OH
R480,IEPOXB,R457,HO2,R44,OH
R480,IEPOXB,R457,HO2,R89,OH
R480,IEPOXB,R457,HO2,R90,OH
R480,IEPOXB,R457,HO2,R113,OH
R480,IEPOXB,R457,HO2,R267,OH
R480,IEPOXB,R457,HO2,R401,OH
R480,IEPOXB,R457,HO2,R449,OH
R480,IEPOXB,R457,HO2,R468,OH
R480,IEPOXB,R457,HO2,R469,OH
R480,IEPOXB,R457,HO2,R474,OH
R480,IEPOXB,R457,HO2,R488,OH
R480,IEPOXB,R457,HO2,R492,OH
R480,IEPOXB,R457,HO2,R497,OH
R480,IEPOXB,R457,HO2,R500,OH
R480,IEPOXB,R457,HO2,R503,OH
R480,IEPOXB,R457,HO2,R507,OH
R480,IEPOXB,R457,HO2,R534,OH
R480,IEPOXB,R457,HO2,R535,OH
R480,IEPOXB,R457,HO2,R543,OH
R480,IEPOXB,R457,HO2,R546,OH
R480,IEPOXB,R457,HO2,R573,OH
R480,IEPOXB,R457,HO2,R574,OH
R480,IEPOXB,R457,HO2,R581,OH
R480,IEPOXB,R457,HO2,R619,OH
